entry_id,character,modern_reading,mc_form,mc_onset,mc_onset_group,mc_rhyme,mc_rhyme_group,mc_annotation,oc_form_raw,oc_form_clean,gloss,source_ref,pdf_page,raw_text
1125d,轢,lì,lek,l,來,-ek,錫,l- + -ek D,*[r]ˤewk,rˤewk,crush under wheels,53561.0415915U+8F62,148,1125d轢lìlek(l- + -ek D)*[r]ˤewk crush under wheels53561.0415915U+8F62
1125g,濼,luò,lowk,l,來,-owk,沃,l- + -owk D,*[r]ˤawk,rˤawk,(name of a river),31779.018515U+6FFC,148,1125g濼luòlowk(l- + -owk D)*[r]ˤawk (name of a river)31779.018515U+6FFC
1125i,櫟,lì,lek,l,來,-ek,錫,l- + -ek D,*[r]ˤewk,rˤewk,oak,21314.097515U+6ADF,148,1125i櫟lìlek(l- + -ek D)*[r]ˤewk oak21314.097515U+6ADF
1125j,礫,lì,lek,l,來,-ek,錫,l- + -ek D,*[r]ˤewk,rˤewk,pebbles,42463.0411215U+792B,148,1125j礫lìlek(l- + -ek D)*[r]ˤewk pebbles42463.0411215U+792B
1125l,䟏,lì,lek,l,來,-ek,錫,l- + -ek D,*[r]ˤewk,rˤewk,move,53503.1215615U+47CF,148,1125l䟏lìlek(l- + -ek D)*[r]ˤewk move53503.1215615U+47CF
1126-,桌,zhuō,traewk,tr,知,-aewk,覺,tr- + -aewk D,*tˤrawk,tˤrawk,(no pre-Qín exx.)table,21198.01756U+684C,148,1126-桌zhuōtraewk(tr- + -aewk D)*tˤrawk (no pre-Qín exx.)table21198.01756U+684C
1126a,卓,zhuō,traewk,tr,知,-aewk,覺,tr- + -aewk D,*tˤrawk,tˤrawk,high; splendid,10061.06246U+5353,148,1126a卓zhuōtraewk(tr- + -aewk D)*tˤrawk high; splendid10061.06246U+5353
1126i,罩,zhào,traew,tr,知,-aew,肴,tr- + -aew C,*tˤrawk-s,tˤrawk-s,"covering basket42921.011228U+7F69
*r̥ewk (W dialect: *r̥- > *x-,palatalizing)*r̥ewk (W dialect: *r̥- > *x-,palatalizing)*r̥ewk (W dialect: *r̥- > *x-,palatalizing)*r̥ewk (W dialect: *r̥- > *x-,palatalizing)",,148,"1126i罩zhàotraewH(tr- + -aew C)*tˤrawk-s covering basket42921.011228U+7F69
*r̥ewk (W dialect: *r̥- > *x-,palatalizing)*r̥ewk (W dialect: *r̥- > *x-,palatalizing)*r̥ewk (W dialect: *r̥- > *x-,palatalizing)*r̥ewk (W dialect: *r̥- > *x-,palatalizing)"
1126l,悼,dào,daw,d,定,-aw,豪,d- + -aw C,*[d]ˤawk-s,dˤawk-s,sad; pity,42314.14618U+60BC,149,1126l悼dàodawH(d- + -aw C)*[d]ˤawk-s sad; pity42314.14618U+60BC
1127a,駁,bó,paewk,p,幫,-aewk,覺,p- + -aewk D,*pˤrawk,pˤrawk,horse of mixed color,74544.091874U+99C1,149,1127a駁bópaewk(p- + -aewk D)*pˤrawk horse of mixed color74544.091874U+99C1
1128a,鑿,záo,dzak,dz,從,-ak,鐸,dz- + -ak D,*[dz]ˤawk,dzˤawk,chisel,64277.0716719U+947F,149,1128a鑿záodzak(dz- + -ak D)*[dz]ˤawk chisel64277.0716719U+947F
1128a,鑿,záo,dzowk,dz,從,-owk,沃,dz- + -owk D,*[dz]ˤawk,dzˤawk,chisel,64277.0716719U+947F,149,1128a鑿záodzowk(dz- + -owk D)*[dz]ˤawk chisel64277.0716719U+947F
1128b,糳,zuò,tsak,ts,精,-ak,鐸,ts- + -ak D,*[ts]ˤawk,tsˤawk,"fine and pure rice53165.01111916U+7CF3 1129a⾼高gāokaw(k- + -aw A)*Cəә.[k]ˤaw high, tall",74593.011890U+9AD8,149,"1128b糳zuòtsak(ts- + -ak D)*[ts]ˤawk fine and pure rice53165.01111916U+7CF3 1129a⾼高gāokaw(k- + -aw A)*Cəә.[k]ˤaw high, tall74593.011890U+9AD8"
1129f,稿,gǎo,kaw,k,見,-aw,豪,k- + -aw B,*Cə.[k]ˤawʔ,Cə.kˤawʔ,straw,42625.0611510U+7A3F,149,1129f稿gǎokawX(k- + -aw B)*Cəә.[k]ˤawʔ straw42625.0611510U+7A3F
1129i,膏,gāo,kaw,k,見,-aw,豪,k- + -aw A,*Cə.kˤaw,Cə.kˤaw,lard (n.),32103.0813010U+818F,149,1129i膏gāokaw(k- + -aw A)*Cəә.kˤaw lard (n.)32103.0813010U+818F
1129i,膏,gāo,kaw,k,見,-aw,豪,k- + -aw C,*[k]ˤaw-s,kˤaw-s,smear with lard (v.),32103.0813010U+818F,149,1129i膏gāokawH(k- + -aw C)*[k]ˤaw-s smear with lard (v.)32103.0813010U+818F
1129l,犒,kào,khaw,kh,溪,-aw,豪,kh- + -aw C,*[kʰ]ˤaw-s,kʰˤaw-s,remunerate (soldiers) with food,31817.189310U+7292,149,1129l犒kàokhawH(kh- + -aw C)*[kʰ]ˤaw-s remunerate (soldiers) with food31817.189310U+7292
1129m,毫,háo,haw,h,匣,-aw,豪,h- + -aw A,*[g]ˤaw,gˤaw,fine animal hair,31999.02827U+6BEB,149,1129m毫háohaw(h- + -aw A)*[g]ˤaw fine animal hair31999.02827U+6BEB
1129n,豪,háo,haw,h,匣,-aw,豪,h- + -aw A,*[g]ˤaw,gˤaw,procupine; shaggy animal,63615.11527U+8C6A,149,1129n豪háohaw(h- + -aw A)*[g]ˤaw procupine; shaggy animal63615.11527U+8C6A
1129q,蒿,hāo,xaw,x,曉,-aw,豪,x- + -aw A,*qʰˤaw,qʰˤaw,Artemisia,53267.1514010U+84BF,149,1129q蒿hāoxaw(x- + -aw A)*qʰˤaw Artemisia53267.1514010U+84BF
1129v,翯,hè,haewk,h,匣,-aewk,覺,h- + -aewk D,*[g]ˤrawk,gˤrawk,white (of birds)53354.1612410U+7FEF 1129c'藃hàoxawH(x- + -aw C)*qʰˤaw(k)-s contract (v.),53315.0714014U+85C3,149,1129v翯hèhaewk(h- + -aewk D)*[g]ˤrawk white (of birds)53354.1612410U+7FEF 1129c'藃hàoxawH(x- + -aw C)*qʰˤaw(k)-s contract (v.)53315.0714014U+85C3
1130a,敖,áo,ngaw,ng,疑,-aw,豪,ng- + -aw A,*ŋˤaw,ŋˤaw,saunter about,21456.13667U+6556,149,1130a敖áongaw(ng- + -aw A)*ŋˤaw saunter about21456.13667U+6556
1130a,敖,áo,ngaw,ng,疑,-aw,豪,ng- + -aw A,*[ŋ]ˤaw,ŋˤaw,tall,21456.13667U+6556,149,1130a敖áongaw(ng- + -aw A)*[ŋ]ˤaw tall21456.13667U+6556
1130f,嗸,áo,ngaw,ng,疑,-aw,豪,ng- + -aw A,*ŋˤaw,ŋˤaw,distressed cry,10664.053011U+55F8,149,1130f嗸áongaw(ng- + -aw A)*ŋˤaw distressed cry 10664.053011U+55F8
1130h,熬,áo,ngaw,ng,疑,-aw,豪,ng- + -aw A,*ŋˤaw,ŋˤaw,"fry, roast (v.)",32226.048611U+71AC,149,"1130h熬áongaw(ng- + -aw A)*ŋˤaw fry, roast (v.)32226.048611U+71AC"
1131e,召,zhào,drjew,dr,澄,-jew,宵 (III),dr- + -jew C,*[d]raw-s,draw-s,summon,10574.03302U+53EC,149,1131e召zhàodrjewH(dr- + -jew C)*[d]raw-s summon10574.03302U+53EC
1131j,超,chāo,trhjew,trh,徹,-jew,宵 (III),trh- + -jew A,*tʰr[a]w,tʰraw,"leap over, surpass",53484.071565U+8D85,149,"1131j超chāotrhjew(trh- + -jew A)*tʰr[a]w leap over, surpass53484.071565U+8D85"
1132a,到,dào,taw,t,端,-aw,豪,t- + -aw C,*tˤaw[k]-s,tˤawk-s,arrive,10334.03186U+5230,149,1132a到dàotawH(t- + -aw C)*tˤaw[k]-s arrive10334.03186U+5230
1132c,倒,dǎo,taw,t,端,-aw,豪,t- + -aw B,*tˤawʔ,tˤawʔ,turn upside down (v.i.),10174.0298U+5012,149,1132c倒dǎotawX(t- + -aw B)*tˤawʔ turn upside down (v.i.)10174.0298U+5012
1132c,倒,dào,taw,t,端,-aw,豪,t- + -aw C,*tˤawʔ-s,tˤawʔ-s,"turn over, invert; pour",10174.0298U+5012,150,"1132c倒dàotawH(t- + -aw C)*tˤawʔ-s turn over, invert; pour10174.0298U+5012"
1133a,盜,dào,daw,d,定,-aw,豪,d- + -aw C,*[d]ˤaw(k)-s,dˤawk-s,steal,42564.131087U+76DC,150,1133a盜dàodawH(d- + -aw C)*[d]ˤaw(k)-s steal42564.131087U+76DC
1134c,譟,zào,saw,s,心,-aw,豪,s- + -aw C,*C.sˤaw-s,C.sˤaw-s,shout,64024.0514913U+8B5F,150,1134c譟zàosawH(s- + -aw C)*C.sˤaw-s shout64024.0514913U+8B5F
1134d,燥,sào,saw,s,心,-aw,豪,s- + -aw C,*C.sˤawʔ-s,C.sˤawʔ-s,dry,32240.198613U+71E5,150,1134d燥sàosawH(s- + -aw C)*C.sˤawʔ-s dry32240.198613U+71E5
1134d,燥,zào,saw,s,心,-aw,豪,s- + -aw B,*C.sˤawʔ,C.sˤawʔ,dry,32240.198613U+71E5,150,1134d燥zàosawX(s- + -aw B)*C.sˤawʔ dry32240.198613U+71E5
1134e,臊,sāo,saw,s,心,-aw,豪,s- + -aw A,*[m.s]ˤaw,m.sˤaw,fat of swine or dog,32116.113013U+81CA,150,1134e臊sāosaw(s- + -aw A)*[m.s]ˤaw fat of swine or dog32116.113013U+81CA
1134f,鱢,sāo,saw,s,心,-aw,豪,s- + -aw A,*[m.s]ˤaw,m.sˤaw,putrid smell,74717.0419513U+9C62,150,1134f鱢sāosaw(s- + -aw A)*[m.s]ˤaw putrid smell74717.0419513U+9C62
1134g,澡,zǎo,tsaw,ts,精,-aw,豪,ts- + -aw B,*mə-tsˤawʔ,mə-tsˤawʔ,wash (v.),31756.058513U+6FA1,150,1134g澡zǎotsawX(ts- + -aw B)*məә-tsˤawʔ wash (v.)31756.058513U+6FA1
1134i,繰,zǎo,tsaw,ts,精,-aw,豪,ts- + -aw B,*mə-tsˤawʔ,mə-tsˤawʔ,bleach; wash,53459.0212013U+7E70,150,1134i繰zǎotsawX(ts- + -aw B)*məә-tsˤawʔ bleach; wash53459.0212013U+7E70
1134m,操,cāo,tshaw,tsh,清,-aw,豪,tsh- + -aw B,*[tsʰ]ˤawʔ,tsʰˤawʔ,grasp (v.),31969.036413U+64CD,150,1134m操cāotshawX(tsh- + -aw B)*[tsʰ]ˤawʔ grasp (v.)31969.036413U+64CD
1134m,操,cāo,tshaw,tsh,清,-aw,豪,tsh- + -aw C,*[tsʰ]ˤawʔ-s,tsʰˤawʔ-s,(what is grasped:) principles,31969.036413U+64CD,150,1134m操cāotshawH(tsh- + -aw C)*[tsʰ]ˤawʔ-s (what is grasped:) principles31969.036413U+64CD
1134n,藻,zǎo,tsaw,ts,精,-aw,豪,ts- + -aw B,*[ts]ˤawʔ,tsˤawʔ,kind of water plant,53329.0514016U+85FB,150,1134n藻zǎotsawX(ts- + -aw B)*[ts]ˤawʔ kind of water plant53329.0514016U+85FB
1135a,勞,láo,law,l,來,-aw,豪,l- + -aw A,*[r]ˤaw,rˤaw,toil,10376.171910U+52DE,150,1135a勞láolaw(l- + -aw A)*[r]ˤaw toil10376.171910U+52DE
1135a,勞,lào,law,l,來,-aw,豪,l- + -aw C,*[r]ˤaw-s,rˤaw-s,to reward for toil,10376.171910U+52DE,150,1135a勞làolawH(l- + -aw C)*[r]ˤaw-s to reward for toil10376.171910U+52DE
1136-,爆,bào,paew,p,幫,-aew,肴,p- + -aew C,*pˤrawk-s,pˤrawk-s,explode (not pre-Qín),32245.118615U+7206,150,1136-爆bàopaewH(p- + -aew C)*pˤrawk-s explode (not pre-Qín)32245.118615U+7206
1136a,暴,bào,baw,b,並,-aw,豪,b- + -aw C,*[b]ˤawk-s,bˤawk-s,violent,21532.157211U+66B4,150,1136a暴bàobawH(b- + -aw C)*[b]ˤawk-s violent21532.157211U+66B4
1136a,暴,pù,buwk,b,並,-uwk,屋,b- + -uwk D,*m-pˤawk,m-pˤawk,expose to sun,21532.157211U+66B4,150,1136a暴pùbuwk(b- + -uwk D)*m-pˤawk expose to sun21532.157211U+66B4
1136b,曝,pù,buwk,b,並,-uwk,屋,b- + -uwk D,*m-pˤawk,m-pˤawk,expose to the sun,21540.137215U+66DD,150,1136b曝pùbuwk(b- + -uwk D)*m-pˤawk expose to the sun21540.137215U+66DD
1136c,瀑,bào,buwk,b,並,-uwk,屋,b- + -uwk D,*[b]ˤawk,bˤawk,waterfall?,31778.018515U+7011,150,1136c瀑bàobuwk(b- + -uwk D)*[b]ˤawk waterfall?31778.018515U+7011
1136d,襮,bó,powk,p,幫,-owk,沃,p- + -owk D,*pˤawk,pˤawk,embroidered collar53120.1814515U+896E 1137a⽑毛máomaw(m- + -aw A)*C.mˤaw hair,31994.01820U+6BDB,150,1136d襮bópowk(p- + -owk D)*pˤawk embroidered collar53120.1814515U+896E 1137a⽑毛máomaw(m- + -aw A)*C.mˤaw hair31994.01820U+6BDB
1137c,旄,máo,maw,m,明,-aw,豪,m- + -aw A,*mˤaw,mˤaw,ox-tail pennon,32177.06706U+65C4,150,1137c旄máomaw(m- + -aw A)*mˤaw ox-tail pennon32177.06706U+65C4
1137g,芼,mào,maw,m,明,-aw,豪,m- + -aw C,*mˤaw(k)-s,mˤawk-s,cull and cook,53181.021404U+82BC,150,1137g芼màomawH(m- + -aw C)*mˤaw(k)-s cull and cook 53181.021404U+82BC
1138-,蕎,qiáo,gjew,g,群,-jew,宵 (III),g- + -jew A,*[g](r)aw,graw,(no pre-Qín exx.),53292.0414012U+854E,150,1138-蕎qiáogjew(g- + -jew A)*[g](r)aw (no pre-Qín exx.)53292.0414012U+854E
1138a,喬,qiáo,gjew,g,群,-jew,宵 (III),g- + -jew A,*[N-k](r)aw,N-kraw,"high, tall",10656.12309U+55AC,150,"1138a喬qiáogjew(g- + -jew A)*[N-k](r)aw high, tall10656.12309U+55AC"
1138g,橋,qiáo,gjew,g,群,-jew,宵 (III),g- + -jew A,*[g](r)aw,graw,bridge,21292.097512U+6A4B,150,1138g橋qiáogjew(g- + -jew A)*[g](r)aw bridge21292.097512U+6A4B
1138l,矯,jiǎo,kjew,k,見,-jew,宵 (III),k- + -jew B,*[k](r)[a]wʔ,krawʔ,falsify,42586.1311112U+77EF,150,1138l矯jiǎokjewX(k- + -jew B)*[k](r)[a]wʔ falsify42586.1311112U+77EF
1138q,蹻,jué,kjew,k,見,-jew,宵 (III),k- + -jew B,*k(r)awʔ,krawʔ,martial,63739.1915712U+8E7B,150,1138q蹻juékjewX(k- + -jew B)*k(r)awʔ martial63739.1915712U+8E7B
1138q,蹻,qiāo,gjak,g,群,-jak,藥,g- + -jak D,*[g](r)awk,grawk,lifting the feet high,63739.1915712U+8E7B,150,1138q蹻qiāogjak(g- + -jak D)*[g](r)awk lifting the feet high63739.1915712U+8E7B
1140a,囂,áo,ngaw,ng,疑,-aw,豪,ng- + -aw A,*[ŋ]ˤaw,ŋˤaw,"clamor, many voices; arrogant",10706.053018U+56C2,150,"1140a囂áongaw(ng- + -aw A)*[ŋ]ˤaw clamor, many voices; arrogant10706.053018U+56C2"
1141a,夭,yāo,'jew,',影,-jew,宵 (III),'- + -jew A,*[ʔ](r)aw,ʔraw,"delicate, slender",10523.02371U+592D,150,"1141a夭yāo'jew('- + -jew A)*[ʔ](r)aw delicate, slender10523.02371U+592D"
1142a,要,yào,'jiew,',影,-jiew,宵 (IV),'- + -jiew C,*[q]ew(k)-s,qewk-s,"important42805.081463U+8981
buckwheat (qiáomài 蕎⿆麥)",,150,"1142a要yào'jiewH('- + -jiew C)*[q]ew(k)-s important42805.081463U+8981
buckwheat (qiáomài 蕎⿆麥)"
1142b,腰,yāo,'jiew,',影,-jiew,宵 (IV),'- + -jiew A,*ʔew,ʔew,waist,32094.051309U+8170,151,1142b腰yāo'jiew('- + -jiew A)*ʔew waist32094.051309U+8170
1143a,朝,cháo,drjew,dr,澄,-jew,宵 (III),dr- + -jew A,*m-t<r>aw,m-traw,(morning) audience at court,32084.08748U+671D,151,1143a朝cháodrjew(dr- + -jew A)*m-t<r>aw (morning) audience at court32084.08748U+671D
1143a,朝,zhāo,trjew,tr,知,-jew,宵 (III),tr- + -jew A,*t<r>aw,traw,morning,32084.08748U+671D,151,1143a朝zhāotrjew(tr- + -jew A)*t<r>aw morning32084.08748U+671D
1143d,潮,cháo,drjew,dr,澄,-jew,宵 (III),dr- + -jew A,*[N]-t<r>aw,N-traw,morning tide,31737.058512U+6F6E,151,1143d潮cháodrjew(dr- + -jew A)*[N]-t<r>aw morning tide31737.058512U+6F6E
1145a,兆,zhào,drjew,dr,澄,-jew,宵 (III),dr- + -jew B,*lr[a]wʔ,lrawʔ,great number,10268.02104U+5146,151,1145a兆zhàodrjewX(dr- + -jew B)*lr[a]wʔ great number10268.02104U+5146
1145j,眺,tiào,thew,th,透,-ew,蕭,th- + -ew C,*l̥ˤew-s,l̥ˤew-s,look from a distance,42486.091096U+773A,151,1145j眺tiàothewH(th- + -ew C)*l̥ˤew-s look from a distance42486.091096U+773A
1145o,挑,tiāo,thew,th,透,-ew,蕭,th- + -ew A,*l̥ˤew,l̥ˤew,"scratch, stir up",31872.04646U+6311,151,"1145o挑tiāothew(th- + -ew A)*l̥ˤew scratch, stir up31872.04646U+6311"
1145o,挑,tiǎo,dew,d,定,-ew,蕭,d- + -ew B,*lˤewʔ,lˤewʔ,provoke,31872.04646U+6311,151,1145o挑tiǎodewX(d- + -ew B)*lˤewʔ provoke31872.04646U+6311
1145p,跳,tiào,dew,d,定,-ew,蕭,d- + -ew A,*lˤew,lˤew,jump,63703.061576U+8DF3,151,1145p跳tiàodew(d- + -ew A)*lˤew jump63703.061576U+8DF3
1145q,窕,tiǎo,dew,d,定,-ew,蕭,d- + -ew B,*lˤ[e]wʔ,lˤewʔ,,42729.091166U+7A95,151,1145q窕tiǎodewX(d- + -ew B)*lˤ[e]wʔ 42729.091166U+7A95
1145u,桃,táo,daw,d,定,-aw,豪,d- + -aw A,*C.lˤaw,C.lˤaw,peach,21202.07756U+6843,151,1145u桃táodaw(d- + -aw A)*C.lˤaw peach21202.07756U+6843
1145v,逃,táo,daw,d,定,-aw,豪,d- + -aw A,*lˤaw,lˤaw,flee,63830.031626U+9003,151,1145v逃táodaw(d- + -aw A)*lˤaw flee63830.031626U+9003
1148a,焦,jiāo,tsjew,ts,精,-jew,宵 (III),ts- + -jew A,*S.tew,S.tew,"burn, scorch",32212.01868U+7126,151,"1148a焦jiāotsjew(ts- + -jew A)*S.tew burn, scorch32212.01868U+7126"
1148a,焦,jiāo,tsjew,ts,精,-jew,宵 (III),ts- + -jew A,*S.tew,S.tew,Jiao (place name),32212.01868U+7126,151,1148a焦jiāotsjew(ts- + -jew A)*S.tew Jiao (place name)32212.01868U+7126
1148k,噍,jiào,dzjew,dz,從,-jew,宵 (III),dz- + -jew C,*[dz]ewk-s,dzewk-s,chew,10684.13012U+564D,151,1148k噍jiàodzjewH(dz- + -jew C)*[dz]ewk-s chew10684.13012U+564D
1149-,炒,chǎo,tsrhaew,tsrh,初,-aew,肴,tsrh- + -aew B,*[tsʰ](ˤ)r[e]wʔ,tsʰˤrewʔ,to stir-fry32191.15864U+7092 1149a⼩小xiǎosjewX(s- + -jew B)*[s]ewʔ small,10560.12420U+5C0F,151,1149-炒chǎotsrhaewX(tsrh- + -aew B)*[tsʰ](ˤ)r[e]wʔ to stir-fry32191.15864U+7092 1149a⼩小xiǎosjewX(s- + -jew B)*[s]ewʔ small10560.12420U+5C0F
1149g,肖,xiāo,sjew,s,心,-jew,宵 (III),s- + -jew A,*[s]ew,sew,disappear,32045.061303U+8096,151,1149g肖xiāosjew(s- + -jew A)*[s]ew disappear32045.061303U+8096
1149g,肖,xiào,sjew,s,心,-jew,宵 (III),s- + -jew C,*[s]ew-s,sew-s,resemble,32045.061303U+8096,151,1149g肖xiàosjewH(s- + -jew C)*[s]ew-s resemble32045.061303U+8096
1149h,宵,xiāo,sjew,s,心,-jew,宵 (III),s- + -jew A,*[s]ew,sew,"night, evening",20932.02407U+5BB5,151,"1149h宵xiāosjew(s- + -jew A)*[s]ew night, evening20932.02407U+5BB5"
1149j,消,xiāo,sjew,s,心,-jew,宵 (III),s- + -jew A,*[s]ew,sew,dissolve; disappear,31622.02857U+6D88,151,1149j消xiāosjew(s- + -jew A)*[s]ew dissolve; disappear31622.02857U+6D88
1149m,逍,xiāo,sjew,s,心,-jew,宵 (III),s- + -jew A,*[s]ew,sew,be at ease,63840.061627U+900D,151,1149m逍xiāosjew(s- + -jew A)*[s]ew be at ease63840.061627U+900D
1149o,霄,xiāo,sjew,s,心,-jew,宵 (III),s- + -jew A,*[s]ew,sew,"sleet64064.021737U+9704
窈窕 beautiful",,151,"1149o霄xiāosjew(s- + -jew A)*[s]ew sleet64064.021737U+9704
窈窕 beautiful"
1149u,趙,zhào,drjew,dr,澄,-jew,宵 (III),dr- + -jew B,*[d]rewʔ,drewʔ,(surname),53488.011567U+8D99,152,1149u趙zhàodrjewX(dr- + -jew B)*[d]rewʔ (surname)53488.011567U+8D99
1149x,捎,shāo,sew,s,心,-ew,蕭,s- + -ew A,*[s]ˤew,sˤew,eliminate,31881.04647U+634E,152,1149x捎shāosew(s- + -ew A)*[s]ˤew eliminate31881.04647U+634E
1149z,稍,shào,sraew,sr,生,-aew,肴,sr- + -aew C,*[s](ˤ)rew-s,sˤrew-s,"rations42606.051157U+7A0D 1149a'筲shāosraew(sr- + -aew A)*[s](ˤ)rew bamboo vessel52973.041187U+7B72 1149c'削shàosraewH(sr- + -aew C)*[sˤ]rewk-s zone near the capital10341.02187U+524A 1149c'削xiāosjak(s- + -jak D)*[s]ewk scrape, pare10341.02187U+524A 1149c'削xiàosjewH(s- + -jew C)*[s]ewk-s scrape, pare",10341.02187U+524A,152,"1149z稍shàosraewH(sr- + -aew C)*[s](ˤ)rew-s rations42606.051157U+7A0D 1149a'筲shāosraew(sr- + -aew A)*[s](ˤ)rew bamboo vessel52973.041187U+7B72 1149c'削shàosraewH(sr- + -aew C)*[sˤ]rewk-s zone near the capital10341.02187U+524A 1149c'削xiāosjak(s- + -jak D)*[s]ewk scrape, pare10341.02187U+524A 1149c'削xiàosjewH(s- + -jew C)*[s]ewk-s scrape, pare10341.02187U+524A"
1150a,笑,xiào,sjew,s,心,-jew,宵 (III),s- + -jew C,*[s-l]aw-s,s-law-s,to laugh,52950.11184U+7B11,152,1150a笑xiàosjewH(s- + -jew C)*[s-l]aw-s to laugh52950.11184U+7B11
1151b,尞,liào,ljew,l,來,-jew,宵 (III),l- + -jew C,*[r][a]w-s,raw-s,burnt offering,10565.1429U+5C1E,152,1151b尞liàoljewH(l- + -jew C)*[r][a]w-s burnt offering10565.1429U+5C1E
1151h,僚,liáo,lew,l,來,-ew,蕭,l- + -ew A,*[r]ˤew,rˤew,office or position,10218.03912U+50DA,152,1151h僚liáolew(l- + -ew A)*[r]ˤew office or position10218.03912U+50DA
1152b,獶,náo,naw,n,泥,-aw,豪,n- + -aw A,*nˤu,nˤu,a kind of monkey,21375.099415U+7376,152,1152b獶náonaw(n- + -aw A)*nˤu a kind of monkey21375.099415U+7376
1153a,表,biǎo,pjew,p,幫,-jew,宵 (III),p- + -jew B,*p(r)awʔ,prawʔ,exterior,10021.121453U+8868,152,1153a表biǎopjewX(p- + -jew B)*p(r)awʔ exterior10021.121453U+8868
1154a,髟,biāo,pjiw,p,幫,-jiw,幽,p- + -jiw A,*p(r)iw,priw,long hair,74518.011900U+9ADF,152,1154a髟biāopjiw(p- + -jiw A)*p(r)iw long hair74518.011900U+9ADF
1154a,髟,shān,sraem,sr,生,-aem,銜,sr- + -aem A,*s(ˤ)ram,sˤram,long hair,74518.011900U+9ADF,152,1154a髟shānsraem(sr- + -aem A)*s(ˤ)ram long hair74518.011900U+9ADF
1157-,薸,piáo,bjiew,b,並,-jiew,宵 (IV),b- + -jiew A,*m-[p]ew,m-pew,duckweed,53316.0314014U+85B8,152,1157-薸piáobjiew(b- + -jiew A)*m-[p]ew duckweed53316.0314014U+85B8
1157b,票,piào,phjiew,ph,滂,-jiew,宵 (IV),ph- + -jiew A,*pʰew,pʰew,leaping flames (Shuōwén),42396.041136U+7968,152,1157b票piàophjiew(ph- + -jiew A)*pʰew leaping flames (Shuōwén)42396.041136U+7968
1157k,瓢,piáo,bjiew,b,並,-jiew,宵 (IV),b- + -jiew A,*(Cə.)[b]ew,Cə.bew,gourd,42657.069711U+74E2,152,1157k瓢piáobjiew(b- + -jiew A)*(Cəә.)[b]ew gourd42657.069711U+74E2
1157l,摽,biào,bjiew,b,並,-jiew,宵 (IV),b- + -jiew B,*[b]ewʔ,bewʔ,"fall down, strike down",31943.066411U+647D,152,"1157l摽biàobjiewX(b- + -jiew B)*[b]ewʔ fall down, strike down31943.066411U+647D"
1157l,摽,pāo,phaew,ph,滂,-aew,肴,ph- + -aew A,*pʰˤrew,pʰˤrew,cast aside,31943.066411U+647D,152,1157l摽pāophaew(ph- + -aew A)*pʰˤrew cast aside31943.066411U+647D
1157l,摽,piāo,phew,ph,滂,-ew,蕭,ph- + -ew A,*pʰˤew,pʰˤew,strike down,31943.066411U+647D,152,1157l摽piāophew(ph- + -ew A)*pʰˤew strike down31943.066411U+647D
1158a,眇,miǎo,mjiew,m,明,-jiew,宵 (IV),m- + -jiew B,*[m]ewʔ,mewʔ,"very small, minute",42472.151094U+7707,152,"1158a眇miǎomjiewX(m- + -jiew B)*[m]ewʔ very small, minute42472.151094U+7707"
1158b,妙,miào,mjiew,m,明,-jiew,宵 (IV),m- + -jiew C,*[m]ew(ʔ)-s,mewʔ-s,marvelous,21030.1384U+5999,152,1158b妙miàomjiewH(m- + -jiew C)*[m]ew(ʔ)-s marvelous21030.1384U+5999
1158c,杪,miǎo,mjiew,m,明,-jiew,宵 (IV),m- + -jiew B,*[m]ewʔ,mewʔ,the utmost end,21168.09754U+676A,152,1158c杪miǎomjiewX(m- + -jiew B)*[m]ewʔ the utmost end21168.09754U+676A
1158e,渺,miǎo,mjiew,m,明,-jiew,宵 (IV),m- + -jiew B,*[m]ewʔ,mewʔ,vast (of water),31673.12859U+6E3A,152,1158e渺miǎomjiewX(m- + -jiew B)*[m]ewʔ vast (of water)31673.12859U+6E3A
1159a,苗,miáo,mjew,m,明,-jew,宵 (III),m- + -jew A,*m(r)aw,mraw,sprout (n.),53191.021405U+82D7,152,1159a苗miáomjew(m- + -jew A)*m(r)aw sprout (n.)53191.021405U+82D7
1159c,貓,māo,maew,m,明,-aew,肴,m- + -aew A,*C.mˤraw,C.mˤraw,cat,63914.041539U+8C93,152,1159c貓māomaew(m- + -aew A)*C.mˤraw cat63914.041539U+8C93
1160a,廟,miào,mjew,m,明,-jew,宵 (III),m- + -jew C,*[m]raw-s,mraw-s,a kind of building with side rooms,20901.025312U+5EDF,152,1160a廟miàomjewH(m- + -jew C)*[m]raw-s a kind of building with side rooms20901.025312U+5EDF
1162d,徼,jiāo,kew,k,見,-ew,蕭,k- + -ew A,*[k]ˤew,kˤew,seek; follow a course,20845.126013U+5FBC,152,1162d徼jiāokew(k- + -ew A)*[k]ˤew seek; follow a course20845.126013U+5FBC
1162d,徼,jiào,kew,k,見,-ew,蕭,k- + -ew C,*[k]ˤew(k)-s,kˤewk-s,limit,20845.126013U+5FBC,152,1162d徼jiàokewH(k- + -ew C)*[k]ˤew(k)-s limit20845.126013U+5FBC
1162e,激,jī,kek,k,見,-ek,錫,k- + -ek D,*[k]ˤewk,kˤewk,dam up (water),31760.048513U+6FC0,152,1162e激jīkek(k- + -ek D)*[k]ˤewk dam up (water)31760.048513U+6FC0
